id;pattern_code;line_id;pattern_id;direction;short_name;long_name;valid_from;valid_until;total_distance
429989;7;41;7;;7;01181001;04/09/2016;01/01/2036;1213
429989;7;77;7;;7;01181001;04/09/2016;01/01/2036;1213
429989;7;83;7;;7;01181001;04/09/2016;01/01/2036;1213
429989;7;130;7;;7;01181001;04/09/2016;01/01/2036;1213
1456276;33:18;33;1065166;Outbound;33:18;00330003;04/09/2016;01/01/2036;51366
323699;58;0;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;16;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;17;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;18;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;25;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;32;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;33;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;41;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;42;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;43;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;51;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;53;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;75;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;114;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;123;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;142;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;1003922;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;1005939;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;1011746;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;1014394;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;1014396;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;1086740;58;;58;01181001;04/09/2016;01/01/2036;9855
323699;58;1468594;58;;58;01181001;04/09/2016;01/01/2036;9855
1243379;61;42;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;43;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;51;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;53;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;67;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;75;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;77;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;114;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;123;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;130;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;1003922;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;1005939;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;1011746;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;1014394;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;1014396;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;1468594;61;;61;01181001;04/09/2016;01/01/2036;20050
1243379;61;1551443;61;;61;01181001;04/09/2016;01/01/2036;20050
1438580;9;0;9;;9;01181001;04/09/2016;01/01/2036;17300
1438580;9;1;9;;9;01181001;04/09/2016;01/01/2036;17300
1438580;9;41;9;;9;01181001;04/09/2016;01/01/2036;17300
1438580;9;83;9;;9;01181001;04/09/2016;01/01/2036;17300
1438580;9;130;9;;9;01181001;04/09/2016;01/01/2036;17300
1457222;40:102;40;1551446;Outbound;40:102;040D0002;04/09/2016;01/01/2036;17158
1457268;40:103;40;1551447;Inbound;40:103;040D1001;04/09/2016;01/01/2036;16959
1457313;40:104;40;1551448;Inbound;40:104;040D1002;04/09/2016;01/01/2036;16896
1457356;40:105;40;2206945;Outbound;40:105;040D0003;04/09/2016;01/01/2036;18112
1457402;40:106;40;2206946;Inbound;40:106;040D1003;04/09/2016;01/01/2036;18451
1457446;40:17;40;1551449;Outbound;40:17;00400001;04/09/2016;01/01/2036;25878
1457527;40:20;40;1551452;Outbound;40:20;00400004;04/09/2016;01/01/2036;25826
1457605;40:63;40;1551456;Outbound;40:63;040B0001;04/09/2016;01/01/2036;16120
1457645;40:65;40;1551458;Inbound;40:65;040B1001;04/09/2016;01/01/2036;16173
1457728;41:20;41;1006024;Outbound;41:20;00410007;04/09/2016;01/01/2036;18674
1457777;41:21;41;1009914;Outbound;41:21;00410002;04/09/2016;01/01/2036;17054
1457884;41:3;41;1003963;Outbound;41:3;00410001;04/09/2016;01/01/2036;18462
1093801;55;0;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;15;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;16;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;17;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;18;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;25;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;26;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;32;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;33;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;41;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;43;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;49;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;51;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;53;55;;55;01181001;04/09/2016;01/01/2036;5300
1457936;41:4;41;1003964;Outbound;41:4;00410003;04/09/2016;01/01/2036;20605
1457981;41:5;41;1003965;Outbound;41:5;00410005;04/09/2016;01/01/2036;15517
1458022;41:51;41;1006026;Outbound;41:51;041B0001;04/09/2016;01/01/2036;22213
1458072;41:52;41;1006027;Outbound;41:52;041B0002;04/09/2016;01/01/2036;20796
1458172;41:6;41;1003966;Outbound;41:6;00410006;04/09/2016;01/01/2036;19300
1458278;41:78;41;1009919;Outbound;41:78;041C0001;04/09/2016;01/01/2036;19767
1093915;52;0;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;16;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;17;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;18;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;25;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;26;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;32;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;33;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;41;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;42;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;51;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;67;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;123;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;130;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;151;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;1011746;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;1014396;52;;52;01181001;04/09/2016;01/01/2036;3012
1093915;52;1136253;52;;52;01181001;04/09/2016;01/01/2036;3012
1093801;55;65;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;67;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;114;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;123;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;130;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;1003922;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;1005939;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;1011746;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;1014394;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;1086740;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;1136253;55;;55;01181001;04/09/2016;01/01/2036;5300
1093801;55;1260309;55;;55;01181001;04/09/2016;01/01/2036;5300
1458836;46:69;1260309;2080149;Outbound;46:69;046A0007;04/09/2016;01/01/2036;10333
1459024;67:41;67;1312660;Inbound;67:41;067X1001;04/09/2016;01/01/2036;31686
1459081;67:42;67;1312661;Inbound;67:42;067X1002;04/09/2016;01/01/2036;29801
1459137;67:6;67;2281417;Inbound;67:6;00671002;04/09/2016;01/01/2036;28430
1459203;68:30;69;1712635;Inbound;68:30;00691002;04/09/2016;01/01/2036;19719
1459259;68:42;69;2237095;Inbound;68:42;00691001;04/09/2016;01/01/2036;23229
1459323;68:57;69;1712640;Outbound;68:57;069X0001;04/09/2016;01/01/2036;20331
1459346;68:58;69;1712641;Inbound;68:58;069X1001;04/09/2016;01/01/2036;20644
15673;6;0;6;;6;01181001;04/09/2016;01/01/2036;1120
15673;6;1;6;;6;01181001;04/09/2016;01/01/2036;1120
15673;6;41;6;;6;01181001;04/09/2016;01/01/2036;1120
15673;6;77;6;;6;01181001;04/09/2016;01/01/2036;1120
15673;6;83;6;;6;01181001;04/09/2016;01/01/2036;1120
15673;6;130;6;;6;01181001;04/09/2016;01/01/2036;1120
323471;60;0;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;16;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;17;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;25;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;26;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;31;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;32;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;33;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;42;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;43;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;50;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;51;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;53;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;67;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;77;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;114;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;123;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;130;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;1003922;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;1005939;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;1011746;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;1014394;60;;60;01181001;04/09/2016;01/01/2036;13200
1122950;63;0;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;15;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;16;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;17;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;18;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;25;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;27;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;31;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;32;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;33;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;42;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;43;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;49;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;50;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;51;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;53;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;75;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;77;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;102;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;114;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;123;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;130;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;1003922;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;1005939;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;1011746;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;1014394;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;1014396;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;1468594;63;;63;01181001;04/09/2016;01/01/2036;9201
1122950;63;1551443;63;;63;01181001;04/09/2016;01/01/2036;9201
1459539;76:28;76;1852101;Outbound;76:28;076A0001;04/09/2016;01/01/2036;23540
1459583;76:36;76;1852103;Outbound;76:36;00760001;04/09/2016;01/01/2036;15103
1122944;57;0;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;4;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;13;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;15;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;16;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;17;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;18;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;25;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;31;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;32;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;33;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;41;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;42;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;43;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;49;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;51;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;53;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;65;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;75;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;83;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;114;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;123;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;142;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;1003922;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;1005939;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;1011746;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;1014394;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;1014396;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;1086740;57;;57;01181001;04/09/2016;01/01/2036;5800
1122944;57;1136253;57;;57;01181001;04/09/2016;01/01/2036;5800
323471;60;1014396;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;1260309;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;1468594;60;;60;01181001;04/09/2016;01/01/2036;13200
323471;60;1551443;60;;60;01181001;04/09/2016;01/01/2036;13200
1438577;8;0;8;;8;01181001;04/09/2016;01/01/2036;14600
1438577;8;1;8;;8;01181001;04/09/2016;01/01/2036;14600
1438577;8;41;8;;8;01181001;04/09/2016;01/01/2036;14600
1438577;8;83;8;;8;01181001;04/09/2016;01/01/2036;14600
1438577;8;130;8;;8;01181001;04/09/2016;01/01/2036;14600
323660;54;0;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;4;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;13;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;16;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;17;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;18;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;25;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;33;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;41;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;43;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;53;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;83;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;1005939;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;1011746;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;1136253;54;;54;01181001;04/09/2016;01/01/2036;11036
323660;54;1551443;54;;54;01181001;04/09/2016;01/01/2036;11036
1453264;102:9;102;1118460;Inbound;102:9;01021001;04/09/2016;01/01/2036;24131
371641;51;0;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;16;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;17;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;18;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;25;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;27;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;31;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;32;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;33;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;41;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;42;51;;51;01181001;04/09/2016;01/01/2036;4650
1122953;64;0;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;15;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;16;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;17;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;18;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;25;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;27;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;31;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;32;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;33;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;41;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;42;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;43;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;51;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;53;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;75;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;77;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;102;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;123;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;130;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;1003922;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;1005939;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;1011746;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;1014394;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;1014396;64;;64;01181001;04/09/2016;01/01/2036;9201
1122953;64;1468594;64;;64;01181001;04/09/2016;01/01/2036;9201
371641;51;43;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;51;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;53;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;67;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;102;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;123;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;130;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;151;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;1011746;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;1014395;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;1014396;51;;51;01181001;04/09/2016;01/01/2036;4650
371641;51;1136253;51;;51;01181001;04/09/2016;01/01/2036;4650
227256;59;0;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;17;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;18;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;25;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;26;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;31;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;32;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;33;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;41;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;42;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;43;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;51;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;53;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;67;59;;59;01181001;04/09/2016;01/01/2036;17600
227256;59;77;59;;59;01181001;04/09/2016;01/01/2036;17600
1387441;133;1011746;133;;133;01181001;13/11/2016;01/01/2036;411
1387441;133;1014395;133;;133;01181001;13/11/2016;01/01/2036;411
1387441;133;1014396;133;;133;01181001;13/11/2016;01/01/2036;411
1387441;133;1260309;133;;133;01181001;13/11/2016;01/01/2036;411
1387441;133;1468594;133;;133;01181001;13/11/2016;01/01/2036;411
1387441;133;1468596;133;;133;01181001;13/11/2016;01/01/2036;411
1387441;133;1551443;133;;133;01181001;13/11/2016;01/01/2036;411
909461;134;0;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;1;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;7;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;14;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;15;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;25;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;26;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;27;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;31;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;32;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;33;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;37;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;38;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;40;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;41;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;44;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;53;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;63;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;67;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;74;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;76;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;79;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;102;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;103;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;114;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;122;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;123;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;130;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;145;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;270;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;1003922;134;;134;01181001;13/11/2016;01/01/2036;4538
909461;134;1005939;134;;134;01181001;13/11/2016;01/01/2036;4538
1019070;153;26;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;27;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;31;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;33;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;38;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;39;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;40;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;42;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;49;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;51;153;;153;01181001;13/11/2016;01/01/2036;350
1019070;153;63;153;;153;01181001;13/11/2016;01/01/2036;350
