point_id;point_code;short_name;long_name;stop_id;point_role;gps_longitude;gps_latitude;valid_from;valid_until
7540;07540;07540;Yellow Walls Road Virtual stop 4;107540;S;-6.173856;53.452733;01/01/1970;01/01/2036
1051541;ANOIGE01;07256;Valleymount Rd Pollaphuca road;10030;ST;-6.527289;53.129809;15/07/2012;01/01/2036
1229304;WESTAR02;03895;Celbridge Rd Weston Aerodrome;8730;ST;-6.490248;53.348475;15/07/2012;01/01/2036
7084;07084;07084;English Row Primrose Hill;107084;S;-6.540516;53.33788;15/07/2012;01/01/2036
1211568;MKSTCH01;03076;Monkstown Rd Montpellier Parade;5520;ST;-6.166006;53.295433;15/07/2012;01/01/2036
1258083;MTWNCH02;02817;Milltown Rd Dundrum Road;5440;ST;-6.247837;53.31115;15/07/2012;01/01/2036
1051585;BRGANO02;07254;Valleymount Rd Bridge;9910;ST;-6.536329;53.149124;15/07/2012;01/01/2036
7543;07543;07543;Burgh Quay Virtual stop 1;107543;S;-6.255753;53.34743;01/01/1970;01/01/2036
1030299;BDNRDB01;02942;Ballyboden Rd Owendoher Lodge;9170;ST;-6.295272;53.284918;15/07/2012;01/01/2036
1051624;UPRBTI01;07259;Valleymount Rd Pollaphuca;10040;ST;-6.535927;53.121085;15/07/2012;01/01/2036
1229372;WESTAR01;03944;Celbridge Rd Weston Aerodrome;8730;ST;-6.489389;53.348994;15/07/2012;01/01/2036
1257986;DLRECR06;02038;Crofton Road Train Station;2660;ST;-6.135045;53.294931;15/07/2012;01/01/2036
3182;03182;03182;Blackthorn Road Furze Road;103182;S;-6.214208;53.275221;15/07/2012;01/01/2036
1051427;BALTIH02;07258;Valleymount Rd Pollaphuca;10020;ST;-6.535908;53.12103;15/07/2012;01/01/2036
7539;07539;07539;Yellow Wall Road Virtual Stop 3;107539;S;-6.172402;53.45225;01/01/1970;01/01/2036
7542;07542;07542;Yellow Walls Road Virtual Stop 6;107542;S;-6.176798;53.4546;01/01/1970;01/01/2036
772001;772001;07148;Military Road Royal Hospital;7720;S;-6.297115;53.343644;12/08/2012;01/01/2036
1311978;MONTSQ03;04962;Mountjoy Square Mountjoy Sq Nth;5620;ST;-6.258423;53.357012;12/08/2012;01/01/2036
5078;05078;05078;Rathbeale Road Brackenstown Avenue;105078;S;-6.223691;53.459822;12/08/2012;01/01/2036
1312021;OWTMRD02;02052;Fosters Avenue Roebuck Road;6380;ST;-6.218537;53.299674;19/09/2012;01/01/2036
6171;06171;06171;Snugborough Road Annagh Court;106171;S;-6.374574;53.395626;19/09/2012;01/01/2036
2029;02029;02029;Oliver Plunkett Rd St. Patrick's Crescent;102029;S;-6.149434;53.28388;19/09/2012;01/01/2036
7334;07334;07334;Snugborough Road Abbottstown Labs;107334;S;-6.363223;53.401371;19/09/2012;01/01/2036
1193008;SNRDAC02;04974;Snugborough Road Aquatic Centre;1439;ST;-6.36934;53.399052;19/09/2012;01/01/2036
3947;03947;03947;Leixlip Rd Celbridge Road;103947;S;-6.473229;53.358158;19/09/2012;01/01/2036
1874122;WTHRNE03;00250;Skelly's Lane Whitethorn Crescent;8780;ST;-6.220233;53.384419;19/09/2012;01/01/2036
4973;04973;04973;Snugborough Road At Bridge;104973;S;-6.378332;53.393109;19/09/2012;01/01/2036
2047;02047;02047;Oliver Plunkett Rd Mounttown Road;102047;S;-6.14736;53.283634;19/09/2012;01/01/2036
4629;04629;04629;Newlands Rd Foxborough Rd;104629;S;-6.422196;53.343491;19/09/2012;01/01/2036
867;00867;00867;Fosters Avenue Roebuck Road;100867;S;-6.218208;53.299654;19/09/2012;01/01/2036
7525;07525;07525;Newgrove Ave Virtual Stop 1;107525;S;-6.211525;53.332195;19/09/2012;01/01/2036
7536;07536;07536;Northumberland Road Virtual stop 6;107536;S;-6.235171;53.332156;19/09/2012;01/01/2036
1211563;BRFIRD04;03053;Breffni Road Baywater Terrace;1190;ST;-6.111317;53.285607;19/09/2012;01/01/2036
1123;01123;01123;Templeogue Rd Lakelands Park;101123;S;-6.29102;53.305573;19/09/2012;01/01/2036
1710738;EASTBK03;07313;Easton Road Beechpark;2786;ST;-6.522741;53.365477;19/09/2012;01/01/2036
2009;02009;02009;Stillorgan Road Fosters Avenue;102009;S;-6.20784;53.303307;19/09/2012;01/01/2036
2023;02023;02023;Abbey Rd Kill Lane;102023;S;-6.158419;53.281518;19/09/2012;01/01/2036
4605;04605;04605;Newlands Rd Foxborough Rd;104605;S;-6.421976;53.343337;19/09/2012;01/01/2036
1013625;MERNSR02;00419;Merrion Road Shrewsbury Park;5370;ST;-6.220434;53.32399;19/09/2012;01/01/2036
1311994;JHNFXS02;03508;Ballybrack Rd Johnnie Fox's;10820;ST;-6.219883;53.221455;19/09/2012;01/01/2036
4975;04975;04975;Snugborough Road Technology Park Entrance;104975;S;-6.378571;53.403495;19/09/2012;01/01/2036
2030;02030;02030;Oliver Plunkett Rd Mounttown Road;102030;S;-6.146929;53.283667;19/09/2012;01/01/2036
1411;01411;01411;Keeper Road Brickfields Road;101411;S;-6.303268;53.332054;19/09/2012;01/01/2036
7527;07527;07527;Newgrove Ave Virtual Stop 3;107527;S;-6.212162;53.331834;19/09/2012;01/01/2036
3042;03042;03042;Dunleary Hill De Vesci Terrace;103042;S;-6.146231;53.295058;19/09/2012;01/01/2036
920;00920;00920;Abbey Pk Grange Rd;100920;S;-6.14235;53.396643;19/09/2012;01/01/2036
2712;02712;02712;Ballyfermot Rd Lynch's Lane;102712;S;-6.345553;53.342456;19/09/2012;01/01/2036
1311789;JHNFXS01;03517;Ballyedmonduff Rd Johnnie Fox's Pub;10820;ST;-6.219691;53.221746;19/09/2012;01/01/2036
6187;06187;06187;Newcastle Ballynakelly;106187;S;-6.488817;53.295086;19/09/2012;01/01/2036
6198;06198;06198;Ticknock Sandyford View;106198;S;-6.239552;53.269464;19/09/2012;01/01/2036
1784;01784;01784;McAuley Road Gorsefield Court;101784;S;-6.19297;53.384622;19/09/2012;01/01/2036
2015;02015;02015;Stillorgan Road Knocksinna;102015;S;-6.179123;53.275566;19/09/2012;01/01/2036
2048;02048;02048;Oliver Plunkett Rd St. Patrick's Crescent;102048;S;-6.150458;53.28403;19/09/2012;01/01/2036
1001412;NEPHRD01;00016;Nephin Road John Paul II Park;5910;ST;-6.305635;53.366419;19/09/2012;01/01/2036
5168;05168;05168;Brighton Road Synnerton;105168;S;-6.177347;53.259633;19/09/2012;01/01/2036
1001431;DNBARN01;02190;Dolphin's Barn South Circular Road;2480;ST;-6.292304;53.33295;19/09/2012;01/01/2036
1434;01434;01434;Keeper Road Brickfields Road;101434;S;-6.302305;53.331994;19/09/2012;01/01/2036
4844;04844;04844;Kilmacanogue Glencormick Road;104844;S;-6.13926;53.17437;19/09/2012;01/01/2036
1086517;SMNTGR03;00387;Sandymount Rd Claremont Road;7310;ST;-6.215773;53.332543;24/09/2012;01/01/2036
7511;07511;07511;Castlepark Rd. Castlepark Close;107511;S;-6.111969;53.284309;24/09/2012;01/01/2036
1086408;SMNTSS02;00372;Sandymount Rd Star Of The Sea Church;7320;ST;-6.219674;53.335483;24/09/2012;01/01/2036
6101;06101;06101;Castlepark Rd Castle Close;106101;S;-6.112228;53.283965;24/09/2012;01/01/2036
158;00158;00158;Griffith Road Glasilawn Road;100158;S;-6.283677;53.381348;24/09/2012;01/01/2036
1086527;SMNTSS01;00389;Sandymount Rd Leahy's Terrace;7320;ST;-6.219584;53.335297;24/09/2012;01/01/2036
1086516;SMNTGR04;00374;Sandymount Rd Marine Drive;7310;ST;-6.216363;53.333178;24/09/2012;01/01/2036
373;00373;00373;Sandymount Rd Farney Park;100373;S;-6.217907;53.334257;24/09/2012;01/01/2036
388;00388;00388;Sandymount Rd Farney Park;100388;S;-6.218476;53.334522;24/09/2012;01/01/2036
1193127;ASTGTE02;01667;Castleknock Rd Ashtown Gate;200;ST;-6.334499;53.370864;19/09/2012;01/01/2036
1229325;PEPRCR02;03896;Celbridge Rd Dept of Agriculture;6580;ST;-6.494648;53.346885;19/09/2012;01/01/2036
1393028;DGLELD04;04187;Bray Road Fassaroe Lane;2380;ST;-6.135665;53.19342;19/09/2012;01/01/2036
7535;07535;07535;Northumberland Road Virtual stop 5;107535;S;-6.235261;53.332236;19/09/2012;01/01/2036
2828;02828;02828;Sandyford Rd Riversdale;102828;S;-6.238719;53.286177;19/09/2012;01/01/2036
5056;05056;05056;Lucan Road Hermitage Clinic;105056;S;-6.402779;53.357514;19/09/2012;01/01/2036
4976;04976;04976;Snugborough Road Ballycoolin Road;104976;S;-6.364085;53.401225;19/09/2012;01/01/2036
1764;01764;01764;Blackheath Pk Blackheath Court;101764;S;-6.19556;53.365925;19/09/2012;01/01/2036
1258044;TLKAET01;00173;Glasnamana Place Griffith Parade;8410;ST;-6.280534;53.382125;30/09/2012;01/01/2036
1257912;TLKAET02;00159;Griffith Parade Griffith Road;8410;ST;-6.282817;53.382782;30/09/2012;01/01/2036
2042437;00110:00112:869097:363;00110:00112:869097:363;00110:00112:869097:363;;P;0;0;01/01/1970;01/01/2036
1030279;HWTHSM02;00567;Thormanby Road Howth Summit;3790;ST;-6.05864;53.372485;18/11/2012;01/01/2036
917;00917;00917;Willie Nolan Rd Admiral Court;100917;S;-6.13332;53.397214;18/11/2012;01/01/2036
2042441;BDYLAP03;00950;Baldoyle Vlg Willie Nolan Road;290;ST;-6.128026;53.399638;01/01/1970;01/01/2036
2042442;SHELRD01;00686;Sheilmartin Rd Sutton Castle;3752;ST;-6.094335;53.373859;01/01/1970;01/01/2036
195004;195004;03590;Coast Road Sea Park;1950;S;-6.137341;53.448753;18/11/2012;01/01/2036
4142;04142;04142;Boghall Road Oldcourt;104142;S;-6.121421;53.188841;18/11/2012;01/01/2036
1003858;WHLLGA02;00203;Swords Road Whitehall College;8770;ST;-6.24993;53.376396;18/11/2012;01/01/2036
5154;05154;05154;Grange Road Grange Abbey Drive;105154;S;-6.156855;53.398236;18/11/2012;01/01/2036
1211606;GGRYCR05;03203;Glenageary Rd Traverslea Close;3280;ST;-6.132333;53.28522;18/11/2012;01/01/2036
1034001;1034001;00922;Abbey Pk Grange Rd;10340;S;-6.142359;53.396815;18/11/2012;01/01/2036
1211585;GGRYSC02;03204;Glenageary Rd Silchester Park;3300;ST;-6.133781;53.283049;18/11/2012;01/01/2036
2042447;STRNRD02;00688;Strand Road Martello Terrace;3753;ST;-6.097753;53.372915;01/01/1970;01/01/2036
499001;499001;03622;Coast Rd Malahide Sea Park;4990;S;-6.139904;53.449458;18/11/2012;01/01/2036
77302;77302;03587;Coast Road Old Golf Links;773;S;-6.145053;53.451108;18/11/2012;01/01/2036
915;00915;00915;Willie Nolan Rd George's Street;100915;S;-6.129377;53.398447;18/11/2012;01/01/2036
1258017;DWTHAV01;04936;Dowth Ave Cabra Road;2580;ST;-6.283164;53.361347;18/11/2012;01/01/2036
195003;195003;03621;Coast Road Martello Tower;1950;S;-6.13678;53.448379;18/11/2012;01/01/2036
2042453;STFISC02;00690;Strand Road St. Fintan's Road;3750;ST;-6.101363;53.376497;01/01/1970;01/01/2036
7522;07522;07522;Boghall Road Oldcourt;107522;S;-6.121523;53.188714;18/11/2012;01/01/2036
1034002;1034002;00921;Abbey Pk Marion Park;10340;S;-6.142156;53.394872;18/11/2012;01/01/2036
2004;02004;02004;Anglesea Rd. Junction Merrion Rd.;102004;S;-6.230674;53.328135;18/11/2012;01/01/2036
2042454;GRDTWM01;00919;Grange Road Church;3431;ST;-6.139123;53.396672;01/01/1970;01/01/2036
2042455;SUIRRD01:SCRBKR01:651:01468:01377:852470:225;SUIRRD01:SCRBKR01:651:01468:01377:852470:225;SUIRRD01:SCRBKR01:651:01468:01377:852470:225;;P;0;0;01/01/1970;01/01/2036
1030268;HWTHSM01;00707;Thormanby Road Howth Summit;3790;ST;-6.0586;53.372383;18/11/2012;01/01/2036
1257935;DWTHAV02;04499;Dowth Ave Cabra Road;2580;ST;-6.283209;53.361567;18/11/2012;01/01/2036
4934;04934;04934;Dowth Ave Offaly Road;104934;S;-6.282838;53.36285;18/11/2012;01/01/2036
4800;04800;04800;Grange Road Baldoyle Industrial Est.;104800;S;-6.147734;53.397539;18/11/2012;01/01/2036
2042458;00110:00112:344809:163;00110:00112:344809:163;00110:00112:344809:163;;P;0;0;01/01/1970;01/01/2036
5159;05159;05159;Grange Road Park;105159;S;-6.156855;53.398236;18/11/2012;01/01/2036
2042459;01468:01377:852470:225;01468:01377:852470:225;01468:01377:852470:225;;P;0;0;01/01/1970;01/01/2036
2042462;STRNRD01;00682;Strand Road La Vista Avenue;3753;ST;-6.102643;53.379402;01/01/1970;01/01/2036
2042464;GRDSFC01;00693;Greenfield Rd St. Fintan's Church;3751;ST;-6.104151;53.386893;01/01/1970;01/01/2036
2042465;WNRDGH02;00925;Willie Nolan Rd Admiral Court;3432;ST;-6.133357;53.397294;01/01/1970;01/01/2036
7552;07552;07552;Grange Road Grange Park;107552;S;-6.140668;53.396883;01/01/1970;01/01/2036
7551;07551;07551;Grange Road Abbey Park;107551;S;-6.143179;53.397133;01/01/1970;01/01/2036
1003873;GRNGNA01;01329;Grange Road St. Mary's Boys School;3420;ST;-6.28196;53.295012;17/11/2013;01/01/2036
2200797;02603->TLGHVL02:02603:02557:360978:40;02603->TLGHVL02:02603:02557:360978:40;02603->TLGHVL02:02603:02557:360978:40;;P;0;0;01/01/1970;01/01/2036
2967;02967;02967;Grange Road Eden Avenue;102967;S;-6.276888;53.281326;17/11/2013;01/01/2036
2978;02978;02978;Grange Road Stone Masons Way;102978;S;-6.265478;53.276992;17/11/2013;01/01/2036
1003885;ELMPRK01;02981;Grange Road Eden Avenue;2810;ST;-6.277282;53.281284;17/11/2013;01/01/2036
114;00114;00114;Ballymun Road Shanliss Road;100114;S;-6.263706;53.391334;17/11/2013;01/01/2036
2977;02977;02977;Brehon Field Rd Ballinteer Avenue;102977;S;-6.260242;53.273571;17/11/2013;01/01/2036
1003785;RFRMCE01;01332;Rathfarnham Rd Castleside;6850;ST;-6.28403;53.300767;17/11/2013;01/01/2036
2200798;02603:02557:98834:20;02603:02557:98834:20;02603:02557:98834:20;;P;0;0;01/01/1970;01/01/2036
1003841;RFRMCH01;01331;Rathfarnham Rd Butterfield Avenue;6860;ST;-6.28459;53.298501;17/11/2013;01/01/2036
4276;04276;04276;Kilcoole Rd Mill Grove;104276;S;-6.076329;53.130461;17/11/2013;01/01/2036
4922;04922;04922;Glen Ellan Road Sandford Wood;104922;S;-6.230733;53.469368;17/11/2013;01/01/2036
2200799;02603:02557:360978:40;02603:02557:360978:40;02603:02557:360978:40;;P;0;0;01/01/1970;01/01/2036
2200800;01300:01301:164181:25;01300:01301:164181:25;01300:01301:164181:25;;P;0;0;01/01/1970;01/01/2036
1003815;GRNGRD01;01327;Grange Road Tara Hill Road;3390;ST;-6.282505;53.291168;17/11/2013;01/01/2036
2200801;01300->RFRMRD02:01300:01301:164181:25;01300->RFRMRD02:01300:01301:164181:25;01300->RFRMRD02:01300:01301:164181:25;;P;0;0;01/01/1970;01/01/2036
2200802;02603->TLGHVL02:02603:02557:98834:20;02603->TLGHVL02:02603:02557:98834:20;02603->TLGHVL02:02603:02557:98834:20;;P;0;0;01/01/1970;01/01/2036
1009900;GLNELL01;04923;Glen Ellan Road Glen Ellan Park;8081;ST;-6.227846;53.468667;17/11/2013;01/01/2036
1013635;BMUNLB01;00128;Glasnevin Avenue Ballymun Road;590;ST;-6.265817;53.389315;17/11/2013;01/01/2036
1136116;CAPRD02;01580;Ballycoolin Road Cappagh Cross;1435;ST;-6.334081;53.397921;01/07/2014;01/01/2036
1136064;CAPRD01;01581;Ballycoolin Road Cappagh Cross;1435;ST;-6.334019;53.398057;01/07/2014;01/01/2036
1111;01111;01111;Wellington Road Limekiln Drive;101111;S;-6.322152;53.305279;06/07/2014;01/01/2036
1030206;WHALWE02;01096;Wellington Road Wellington Park;9090;ST;-6.321388;53.306044;06/07/2014;01/01/2036
6060;06060;06060;Upper O'Connell St Garda Station (Stop OH);106060;S;-6.260923;53.350918;06/07/2014;01/01/2036
1257934;WILGRB01;01100;Wellington Road Osprey Road;8820;ST;-6.323571;53.301195;06/07/2014;01/01/2036
1229315;LXLPRB02;03959;Station Road Our Lady's Nativity;4610;ST;-6.492924;53.365664;06/07/2014;01/01/2036
1003791;OCS- OG;00278;O'Connell St Cathal Brugha Street;6217;ST;-6.261237;53.351628;06/07/2014;01/01/2036
1257917;WILGRB02;01099;Wellington Road Osprey Road;8820;ST;-6.323356;53.301272;06/07/2014;01/01/2036
1229395;CVINSX02;03960;Station Road Ryevale Lawns;1400;ST;-6.497457;53.36694;06/07/2014;01/01/2036
1097;01097;01097;Wellington Road Wellington Cottages;101097;S;-6.322131;53.303063;06/07/2014;01/01/2036
1076544;ELLBR01;04714;Citywest Rd Castle House;10800;ST;-6.423821;53.288732;06/07/2014;01/01/2036
100;00100;00100;Wellington Road Wellington Cottages;100100;S;-6.322363;53.30308;06/07/2014;01/01/2036
1229379;LXLPRB01;03991;Station Road Ryevale Lawns;4610;ST;-6.492592;53.365747;06/07/2014;01/01/2036
1051593;OCS- OF;00281;O'Connell St Dublin Bus;6216;ST;-6.261111;53.351349;06/07/2014;01/01/2036
1003814;SWRDPH01;03694;Swords Road Pinnock Hill;8130;ST;-6.226717;53.448993;09/06/2013;01/01/2036
1051509;PRSEST02;00397;Pearse Street Pearse Square Pk;6540;ST;-6.242067;53.342781;09/06/2013;01/01/2036
777;00777;00777;Morehampton Road Royal Hospital;100777;S;-6.243659;53.326944;09/06/2013;01/01/2036
252;00252;00252;Skelly's Lane Beaumont Hospital;100252;S;-6.22795;53.385569;09/06/2013;01/01/2036
6162;06162;06162;St. Margaret's Est St. Margaret's;106162;S;-6.299582;53.432202;09/06/2013;01/01/2036
4762;04762;04762;Nangor Road Fonthill Rd;104762;S;-6.419429;53.320898;09/06/2013;01/01/2036
1229340;MERNSQ05;07391;Merrion Square Merrion Street;5390;ST;-6.249914;53.33909;09/06/2013;01/01/2036
1193164;BSWNGD02;01813;Blanchardstown Blanchardstown Main St;1040;ST;-6.374091;53.385677;09/06/2013;01/01/2036
1701;01701;01701;Navan Road Our Lady's Church;101701;S;-6.313059;53.366576;09/06/2013;01/01/2036
1088;01088;01088;Terenure Rd West Parkmore Drive;101088;S;-6.293171;53.310966;09/06/2013;01/01/2036
1051463;CLREST02;00408;Merrion Sq Clare Street;10100;ST;-6.250014;53.340967;09/06/2013;01/01/2036
1013461;CLAREH02;04594;Donaghmede Roundabout Elmfield Vale;1740;ST;-6.163536;53.399241;09/06/2013;01/01/2036
1229392;NPTNRC02;02192;Chapelizod Rd UCD Boat Club;5920;ST;-6.315646;53.347243;09/06/2013;01/01/2036
1312086;RIALTO02;01380;South Circular Road Anthony's Road;6970;ST;-6.295956;53.335644;09/06/2013;01/01/2036
1013462;RICHST02;01016;Richmond Street Lennox Street;6980;ST;-6.264413;53.33113;09/06/2013;01/01/2036
1312088;ROCKBK01;02934;Edmondstown Rd Rockbrook;3210;ST;-6.297662;53.2621;09/06/2013;01/01/2036
1136141;WARDRD01;07022;St. Margaret's Est St. Margaret's School;8350;ST;-6.300996;53.430029;09/06/2013;01/01/2036
1229393;STWLSC01;03938;Dublin Rd Celbridge Football Park;7740;ST;-6.512289;53.343347;09/06/2013;01/01/2036
1312090;PMTWVL01;02212;Palmerstown Village Old Lucan Road;6450;ST;-6.370921;53.35596;09/06/2013;01/01/2036
3307;03307;03307;Cornelscourt Hill Kerrymount Green;103307;S;-6.166331;53.266191;09/06/2013;01/01/2036
1275;01275;01275;Malahide Road Mask Avenue;101275;S;-6.202065;53.385574;09/06/2013;01/01/2036
1086513;NNANJK01;06155;Nangor Road Killeen Road;5796;ST;-6.355161;53.324982;09/06/2013;01/01/2036
1193168;NAVNVH02;01665;Navan Road Kempton;5860;ST;-6.327684;53.370647;09/06/2013;01/01/2036
2562;02562;02562;Killinarden Donomore Avenue;102562;S;-6.387915;53.273181;09/06/2013;01/01/2036
1051470;BLYSRD01;07253;Baltinglass Rd Burgage;9920;ST;-6.543992;53.163588;09/06/2013;01/01/2036
1297;01297;01297;Terenure Rd Whitton Road;101297;S;-6.282384;53.312408;09/06/2013;01/01/2036
1339117;GYSTST03;04283;Church Road Rail Station;3470;ST;-6.061577;53.144058;09/06/2013;01/01/2036
1987;01987;01987;Tyrconnell Rd Oblates Church;101987;S;-6.325867;53.336331;09/06/2013;01/01/2036
1193155;CLNEIN02;03328;Clonee Village Fairways Apartments;1800;ST;-6.442269;53.410467;09/06/2013;01/01/2036
810;00810;00810;North Circular Road Ellesmere Avenue;100810;S;-6.289978;53.357097;09/06/2013;01/01/2036
1003826;SWRDTS02;03679;Main Street Swords Fingal County Council;8060;ST;-6.220172;53.458938;09/06/2013;01/01/2036
1045887;KVNPKS02;02311;Kevin Street Garda Station;9260;ST;-6.2705;53.3383;09/06/2013;01/01/2036
6027;06027;06027;Parkwest Ave Parkwest Station;106027;S;-6.378596;53.334557;09/06/2013;01/01/2036
1004534;PSQE-PQ;00263;Parnell Square Garden of Remembrance;6475;ST;-6.262483;53.353741;09/06/2013;01/01/2036
7372;07372;07372;Glenamuck Rd Luas Carrickmines;107372;S;-6.172281;53.254467;09/06/2013;01/01/2036
1086473;NARDRC01;01977;Naas Road Red Cow Hotel;5710;ST;-6.361822;53.320538;09/06/2013;01/01/2036
1257904;CCRTHR03;03306;Cornelscourt Hill Sycamore Drive;2190;ST;-6.16853;53.263351;09/06/2013;01/01/2036
1613;01613;01613;Constitution Hill Kings Inn;101613;S;-6.272785;53.353933;09/06/2013;01/01/2036
1086478;STJMHP03;01995;James Street St James Hospital;7610;ST;-6.293202;53.34267;09/06/2013;01/01/2036
1312049;DDRUMC06;04486;Ballinteer Rd Dundrum Town Centre;2750;ST;-6.245372;53.288885;09/06/2013;01/01/2036
1151761;HEUSST03;04413;St. John's Road Heuston Station;10180;ST;-6.292699;53.346162;09/06/2013;01/01/2036
1633;01633;01633;Swords Road Dardistown;101633;S;-6.237724;53.417781;09/06/2013;01/01/2036
1229305;MERNSQ08;07385;Merrion Square Merrion Street;5390;ST;-6.250597;53.33925;09/01/2014;01/01/2036
7222;07222;07222;Whitestown Way Killinarden Heights;107222;S;-6.378055;53.277248;09/01/2014;01/01/2036
1258105;MERNSQ09;02810;Merrion Square Clare Street;5390;ST;-6.250983;53.34079;09/01/2014;01/01/2036
1257924;OPKDTC01;02999;Orwell Road Orwell Gardens;6350;ST;-6.267302;53.306034;27/01/2013;01/01/2036
2122458;00110:00112:606953:280;00110:00112:606953:280;00110:00112:606953:280;;P;0;0;01/01/1970;01/01/2036
1003852;SWRDKH02;03675;Dublin Rd Swords N1 Business Pk;8110;ST;-6.228319;53.443333;09/06/2013;01/01/2036
1193039;LYWELL02;01827;Lady's Well Road FAS Centre;4500;ST;-6.398633;53.407034;09/06/2013;01/01/2036
1003855;SWRDFL01;03698;Swords Road Monument Works;8100;ST;-6.227419;53.436778;09/06/2013;01/01/2036
1051656;CASTLA01;02427;Tymon Park Rd Shopping Centre;9590;ST;-6.340813;53.295982;09/06/2013;01/01/2036
3066;03066;03066;Glasthule Rd Glasthule Church;103066;S;-6.125691;53.287661;09/06/2013;01/01/2036
1051660;DSETJP01;00052;Dorset St Frederick Street;2570;ST;-6.264534;53.356645;09/06/2013;01/01/2036
7051;07051;07051;Lucan Road Hermitage Hospital;107051;S;-6.410866;53.358864;09/06/2013;01/01/2036
1030307;BDENTL02;02948;Taylors Lane Ballyboden Crescent;9180;ST;-6.296173;53.28194;09/06/2013;01/01/2036
2447;02447;02447;Tymon Park Rd St Aengus Church;102447;S;-6.342664;53.292985;09/06/2013;01/01/2036
1193043;BSWNSC05;04747;Blanchardstown Blanchardstown Town Centre;1030;ST;-6.391892;53.394295;09/06/2013;01/01/2036
522;00522;00522;Marino Mart Fairview Footbridge;100522;S;-6.235341;53.363272;09/06/2013;01/01/2036
1051662;TYMNPK02;02420;Castletymon Court Tymonville;9580;ST;-6.351269;53.301186;09/06/2013;01/01/2036
1229349;CHLZPG01;02247;Chapelizod Rd Chapelizod Gate;1620;ST;-6.336281;53.346751;09/06/2013;01/01/2036
1229350;STLMHP01;02237;Lucan Road Footbridge;7690;ST;-6.408861;53.3585;09/06/2013;01/01/2036
50;00050;00050;Dorset St Gardiner Street;100050;S;-6.262271;53.35857;09/06/2013;01/01/2036
1051633;PHIBSC02;00198;Phibsboro Road Phibsboro Shopping Centre;6590;ST;-6.272835;53.361621;09/06/2013;01/01/2036
1311984;ESKRYV01;04096;Enniskerry Village National School;2850;ST;-6.169971;53.192811;09/06/2013;01/01/2036
83;00083;00083;North Circular Road Mater Hospital;100083;S;-6.26554;53.360274;09/06/2013;01/01/2036
1258102;BDRDMC01;04336;Broadford Rd Marley Court;360;ST;-6.266436;53.286171;09/06/2013;01/01/2036
1370;01370;01370;South Circular Road Hybreasal House;101370;S;-6.305242;53.339191;09/06/2013;01/01/2036
1378;01378;01378;South Circular Road Mountshannon Road;101378;S;-6.301366;53.33884;09/06/2013;01/01/2036
209;00209;00209;Larkhill Rd Glentow Road;100209;S;-6.245866;53.38733;09/06/2013;01/01/2036
2162;02162;02162;St. John's Road St. John's Wood;102162;S;-6.403741;53.317285;09/06/2013;01/01/2036
7417;07417;07417;Murphystown Way Luas Glencairn;107417;S;-6.210547;53.265737;09/06/2013;01/01/2036
7428;07428;07428;Glasanaon Road Ballygall Rd West;107428;S;-6.293227;53.389089;09/06/2013;01/01/2036
2184;02184;02184;Walkinstown Rd Drimnagh Rd;102184;S;-6.329118;53.322989;09/06/2013;01/01/2036
1001423;SCRLCR02;01289;South Circular Road Longwood Avenue;7150;ST;-6.273099;53.332122;09/06/2013;01/01/2036
3471;03471;03471;Kilgobbin Road Ballyogan Road;103471;S;-6.211341;53.262137;09/06/2013;01/01/2036
1258104;BAREBA02;01048;Barton Road Meadow Grove;770;ST;-6.257328;53.287502;09/06/2013;01/01/2036
1003872;DUBARP02;07348;Dublin Airport Terminals 1 and 2;2650;ST;-6.241614;53.427748;12/01/2014;01/01/2036
7407;07407;07407;Fake Bus Stop for 747 at Dublin Tunnel Inbound 1st Before Tunnel 1000m;107407;S;-6.231858;53.403989;12/01/2014;01/01/2036
7405;07405;07405;Fake Bus Stop for 747 at Dublin Tunnel Inbound 2nd After Tunnel Exit 800m;107405;S;-6.223151;53.353691;12/01/2014;01/01/2036
2206943;HOTOWN01;07560;Ratoath Road Hollystown Roundabout;4506;ST;-6.369866;53.426643;01/01/1970;01/01/2036
7408;07408;07408;Fake Bus Stop for 747 at Dublin Tunnel Inbound 2nd Before Tunnel 2000m;107408;S;-6.225341;53.412146;12/01/2014;01/01/2036
7404;07404;07404;Fake Bus Stop for 747 at Dublin Tunnel Inbound 1st After Tunnel Exit 600m;107404;S;-6.223797;53.355031;12/01/2014;01/01/2036
1229361;HAWKST01;04494;Hawkins Street Hawkin House;3600;ST;-6.257233;53.347132;12/01/2014;01/01/2036
2206944;HOTOWN02;07559;Church Road The Oaks;4506;ST;-6.371034;53.426463;01/01/1970;01/01/2036
131103;131103;00401;Grafton Street Trinity College;1311;S;-6.259094;53.344087;01/01/1970;01/01/2036
523002;523002;00296;Marlborough Street Sackville Place;5230;S;-6.257692;53.349106;24/08/2014;01/01/2036
1051438;RENDT01;00354;Ringsend Road Barrow Street;10520;ST;-6.236453;53.34222;24/08/2014;01/01/2036
1502;01502;01502;George's Quay DART Station;101502;S;-6.2542;53.3474;24/08/2014;01/01/2036
2313166;EDENQ-VT;07568;Eden Quay Liberty Hall;2800;ST;-6.255884;53.348252;01/01/1970;01/01/2036
1393057;NWQYGS02;07216;North Wall Quay Guild Street;3515;ST;-6.242869;53.34779;24/08/2014;01/01/2036
